ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
46692,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,3.875,0.1479,0,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1U,13980,CIB,548,EXP,35-44,not_inst,75.33407572,North,direct,0,26
46693,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,not_lpsm,318000,sb,sr,home,1U,11100,CRIF,704,CIB,65-74,to_inst,80.66037736,south,direct,1,13
46694,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,306500,2.875,0.1946,10018.75,180,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,5400,CIB,841,EXP,65-74,to_inst,75.12254902,North,direct,0,41
46695,2019,cf,Sex Not Available,nopre,type3,p3,l2,nopc,nob/c,256500,,,,300,neg_amm,int_only,not_lpsm,228000,sb,pr,home,1U,2520,EXP,595,CIB,35-44,to_inst,112.5,south,direct,1,14
46696,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.625,-0.1548,1464.56,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,,EXP,825,CIB,>74,to_inst,93.1547619,south,direct,0,
46697,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,3.5,0.4052,347.41,240,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,3420,EXP,751,CIB,55-64,not_inst,37.68248175,south,direct,0,43
46698,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,586500,,,,360,not_neg,not_int,not_lpsm,,sb,ir,home,1U,6000,EQUI,531,EXP,35-44,to_inst,,south,direct,1,
46699,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,196500,3.125,-0.5191,1633.2,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,,EXP,870,CIB,65-74,to_inst,76.1627907,south,direct,0,
46700,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,106500,4.5,1.0744,3927.5,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,2640,CIB,761,CIB,25-34,to_inst,83.203125,south,direct,0,37
46701,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,166500,4.25,0.1174,4965,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,3240,CIB,593,CIB,65-74,to_inst,99.10714286,North,direct,0,41
46702,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,,,,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,16860,CIB,718,CIB,35-44,to_inst,86.71003717,North,direct,1,31
46703,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.625,-0.1453,,300,not_neg,not_int,not_lpsm,838000,sb,pr,home,1U,5760,EXP,623,EXP,35-44,not_inst,43.73508353,south,direct,0,46
46704,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,426500,4.5,0.4087,0,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,6960,CIB,754,CIB,45-54,not_inst,95.20089286,south,direct,0,37
46705,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,3.75,0.6607,3017.5,240,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,8940,CIB,608,CIB,45-54,to_inst,83.29439252,south,direct,0,32
46706,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,576500,3.99,0.2283,15595,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,8220,CRIF,846,CIB,25-34,to_inst,88.96604938,North,direct,0,36
46707,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.9882,1050,180,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,3660,CRIF,690,EXP,>74,to_inst,62.95731707,North,direct,0,40
46708,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,8040,EQUI,831,EXP,45-54,not_inst,,North,direct,1,
46709,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,346500,3.625,-0.4749,0,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3840,CIB,775,EXP,65-74,not_inst,99.56896552,south,direct,0,61
46710,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,256500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3840,EQUI,674,EXP,45-54,to_inst,,North,direct,1,
46711,2019,,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.6433,3417,240,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5700,CIB,884,CIB,35-44,to_inst,51.79425837,North,direct,0,28
46712,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,676500,4.18,-0.1749,6714,360,not_neg,int_only,not_lpsm,788000,sb,pr,home,1U,19740,CIB,717,CIB,35-44,not_inst,85.85025381,North,direct,0,13
46713,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.7201,9500,240,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,4020,EXP,613,EXP,25-34,to_inst,75.12254902,North,direct,0,40
46714,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,196500,,,,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2760,CRIF,586,CIB,35-44,to_inst,94.47115385,North,direct,1,45
46715,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1386500,,,,360,neg_amm,not_int,not_lpsm,2508000,sb,pr,home,1U,15120,CIB,521,EXP,45-54,not_inst,55.2830941,North,direct,1,58
46716,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,,,,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,5400,EXP,863,CIB,45-54,to_inst,99.4966443,North,direct,1,51
46717,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.4468,8880,336,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,6000,CIB,889,CIB,45-54,to_inst,78.43915344,North,direct,0,45
46718,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,246500,4.625,1.1832,2358.46,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3480,CRIF,619,EXP,45-54,to_inst,99.39516129,south,direct,0,52
46719,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,196500,4.625,0.4892,295,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,8040,EXP,768,EXP,35-44,to_inst,94.47115385,North,direct,0,31
46720,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,546500,4.75,1.1538,10138.75,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,6420,CRIF,734,EXP,65-74,to_inst,67.63613861,North,direct,0,38
46721,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.3494,4272.88,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5040,CIB,798,CIB,55-64,to_inst,72.41847826,south,direct,0,42
46722,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,266500,,,,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,0,CRIF,819,CIB,55-64,to_inst,74.44134078,North,direct,1,16
46723,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,4.75,0.3205,4265,360,neg_amm,not_int,not_lpsm,448000,sb,pr,home,1U,6600,EXP,633,CIB,35-44,to_inst,79.57589286,North,direct,0,30
46724,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,156500,4.75,1.1218,1644.46,360,neg_amm,not_int,not_lpsm,178000,sb,pr,home,1U,3660,CIB,796,CIB,55-64,to_inst,87.92134831,North,direct,0,27
46725,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,240,neg_amm,not_int,not_lpsm,228000,sb,pr,home,1U,2340,CRIF,789,CIB,45-54,to_inst,90.57017544,south,direct,1,61
46726,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,4.25,0.9342,2890,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,780,CIB,725,CIB,65-74,to_inst,58.44594595,North,direct,0,47
46727,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6780,EQUI,830,EXP,65-74,to_inst,,North,direct,1,
46728,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,566500,3.875,0.177,0,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,9120,CRIF,511,CIB,35-44,not_inst,66.02564103,south,direct,0,34
46729,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,8280,CRIF,505,EXP,45-54,to_inst,83.73015873,North,direct,1,33
46730,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.99,0.4754,8667.5,360,neg_amm,not_int,not_lpsm,378000,sb,pr,home,1U,9240,CRIF,531,CIB,55-64,to_inst,78.43915344,North,direct,0,38
46731,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,226500,4.125,0.036,1815,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,3780,CRIF,804,CIB,25-34,not_inst,67.01183432,North,direct,0,38
46732,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,166500,4.99,0.996,825,360,neg_amm,not_int,not_lpsm,178000,sb,pr,home,1U,4920,CRIF,719,EXP,45-54,not_inst,93.53932584,North,direct,0,45
46733,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,146500,,,,360,not_neg,not_int,not_lpsm,218000,sb,sr,home,1U,5580,CIB,858,CIB,65-74,not_inst,67.20183486,North,direct,1,35
46734,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,546500,5.125,1.3577,258.3,360,not_neg,not_int,not_lpsm,1058000,sb,pr,home,1U,9720,CIB,784,EXP,35-44,to_inst,51.65406427,North,direct,0,37
46735,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,3.5,-0.1491,1190,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,4080,CIB,722,CIB,55-64,not_inst,58.92857143,south,direct,0,44
46736,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.625,0.0819,295,180,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,4380,EXP,599,EXP,55-64,to_inst,73.32535885,North,direct,0,46
46737,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,196500,4.875,0.422,3688.13,360,neg_amm,not_int,not_lpsm,278000,sb,pr,home,1U,6360,CRIF,583,CIB,65-74,to_inst,70.68345324,central,direct,0,40
46738,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,,,,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,10380,CIB,509,EXP,55-64,to_inst,89.57286432,south,direct,1,15
46739,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,596500,3.25,-0.3284,0,360,not_neg,not_int,lpsm,678000,sb,pr,home,1U,,EXP,538,EXP,>74,not_inst,87.97935103,south,direct,0,
46740,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,206500,3.875,1.0965,0,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,,EXP,772,EXP,25-34,to_inst,94.72477064,south,direct,0,
46741,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,4.625,0.1806,5313.75,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,4980,EXP,733,CIB,45-54,to_inst,53.20512821,North,direct,0,44
46742,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3600,CRIF,879,EXP,45-54,to_inst,84.51492537,North,direct,1,42
46743,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,456500,,,,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,11220,CRIF,522,EXP,35-44,to_inst,89.86220472,south,direct,1,37
46744,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,676500,4.875,0.7546,7093.44,324,neg_amm,not_int,not_lpsm,718000,sb,pr,home,1U,13320,EXP,838,EXP,35-44,to_inst,94.22005571,south,direct,0,35
46745,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,4.125,1.0863,425.39,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4140,EXP,521,CIB,45-54,to_inst,78.36134454,south,direct,0,47
46746,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,4.375,0.1884,0,360,not_neg,int_only,not_lpsm,718000,sb,pr,home,1U,11700,CRIF,895,EXP,45-54,to_inst,74.72144847,south,direct,0,37
46747,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,4.75,0.2665,0,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,5100,CRIF,501,CIB,45-54,not_inst,75.10245902,south,direct,0,44
46748,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,196500,4.375,0.75,3024,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3300,CIB,848,EXP,35-44,to_inst,79.23387097,central,direct,0,42
46749,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,3.75,0.0247,0,360,not_neg,not_int,not_lpsm,1008000,sb,pr,home,1U,13800,CIB,521,EXP,35-44,to_inst,66.12103175,North,direct,0,25
46750,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,3.875,0.2327,0,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,5880,CRIF,650,EXP,55-64,not_inst,94.45422535,south,direct,0,47
46751,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,196500,4.75,0.6602,3675,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3480,EXP,601,EXP,65-74,to_inst,99.24242424,North,direct,0,37
46752,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,616500,4.25,0.5243,1250,360,not_neg,not_int,not_lpsm,1108000,sb,pr,home,1U,12300,CIB,601,EXP,45-54,to_inst,55.64079422,south,direct,0,34
46753,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,3.625,0.1434,5473,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,7920,CIB,868,EXP,45-54,not_inst,79.27509294,south,direct,0,22
46754,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,2580,EQUI,787,EXP,>74,to_inst,,North,direct,1,
46755,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,126500,5.125,0.5261,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,1500,CRIF,700,CIB,55-64,to_inst,55.48245614,North,direct,0,47
46756,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,9360,EQUI,504,EXP,45-54,not_inst,,North,direct,1,
46757,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,,,,300,not_neg,not_int,lpsm,,sb,pr,home,1U,3300,EQUI,619,EXP,45-54,to_inst,,south,direct,1,
46758,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,5340,CRIF,780,CIB,45-54,to_inst,99.34210526,south,direct,1,37
46759,2019,cf,Female,pre,type2,p1,l2,nopc,b/c,186500,4.5,1.5478,2482.69,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,2100,CIB,725,CIB,65-74,to_inst,94.19191919,North,direct,0,46
46760,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.5,-0.0341,4000,360,not_neg,not_int,not_lpsm,818000,sb,pr,home,1U,13620,CIB,575,EXP,35-44,not_inst,74.14425428,North,direct,0,23
46761,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,4.375,0.3339,6721,360,neg_amm,not_int,not_lpsm,478000,sb,pr,home,1U,6060,CIB,900,CIB,45-54,to_inst,78.76569038,south,direct,0,33
46762,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,3.99,0.2624,0,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,5820,CIB,748,CIB,35-44,not_inst,93.91891892,North,direct,0,48
46763,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5520,EQUI,789,EXP,45-54,to_inst,,North,direct,1,
46764,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4620,EQUI,708,EXP,35-44,not_inst,,North,direct,1,
46765,2019,cf,Female,pre,type2,p1,l2,nopc,b/c,236500,4.49,1.3362,2316,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,4440,CIB,617,CIB,35-44,to_inst,95.36290323,North,direct,0,36
46766,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,1.0873,2134.13,240,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,1620,CIB,888,CIB,65-74,to_inst,51.20192308,North,direct,0,39
46767,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,346500,3.75,0.2702,1250,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,4200,CIB,776,EXP,35-44,to_inst,96.7877095,North,direct,0,36
46768,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,586500,4.375,-0.0536,689.72,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,6840,CRIF,794,CIB,55-64,not_inst,79.47154472,North,direct,0,49
46769,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,136500,4.25,1.266,1633.71,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,2100,EXP,710,EXP,55-64,to_inst,92.22972973,south,direct,0,35
46770,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,326500,4.99,1.2766,4542.62,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,6120,CIB,807,CIB,35-44,not_inst,80.0245098,North,direct,0,44
46771,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,4.625,1.4155,,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3720,EXP,647,EXP,65-74,to_inst,65.85820896,south,direct,0,44
46772,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,806500,,,,360,not_neg,not_int,not_lpsm,3818000,sb,pr,home,1U,4380,CRIF,692,EXP,55-64,not_inst,21.12362493,North,direct,1,47
46773,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,,,,180,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3000,CRIF,804,CIB,55-64,to_inst,80.96330275,south,direct,1,39
46774,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,3.75,0.0926,5420,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,4140,CRIF,814,CIB,55-64,to_inst,54.94722955,North,direct,0,38
46775,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,166500,3.875,1.1704,4490.71,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,5940,EXP,698,EXP,55-64,to_inst,84.09090909,North,direct,0,52
46776,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,1620,CIB,702,EXP,>74,to_inst,90.25423729,south,direct,1,45
46777,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7740,EQUI,513,EXP,25-34,not_inst,,North,direct,1,
46778,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,286500,,,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,5940,EXP,577,EXP,35-44,to_inst,90.09433962,North,direct,1,33
46779,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,96500,4.75,0.4302,1948.5,360,not_neg,not_int,not_lpsm,118000,sb,sr,home,1U,8040,CRIF,616,EXP,55-64,not_inst,81.77966102,North,direct,0,39
46780,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,3.625,0.0246,4164.43,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,6960,CIB,799,EXP,55-64,not_inst,88.56877323,North,direct,0,43
46781,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,,,,120,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8220,EQUI,897,EXP,45-54,to_inst,,North,direct,1,
46782,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.75,0.1107,9120.69,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,5400,EXP,773,CIB,45-54,to_inst,56.7016317,North,direct,0,38
46783,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,696500,3.75,-0.449,0,360,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,19740,CIB,662,EXP,35-44,to_inst,75.05387931,North,direct,0,31
46784,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.99,0.4457,4957.26,360,not_neg,not_int,not_lpsm,1648000,sb,pr,home,1U,12180,EXP,529,EXP,55-64,not_inst,44.08373786,North,direct,0,41
46785,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,406500,,,,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,6780,EXP,681,CIB,55-64,not_inst,85.041841,North,direct,1,34
46786,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,4,0.212,0,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,11460,CRIF,639,CIB,65-74,not_inst,52.87056367,North,direct,0,42
46787,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,516500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,632,EXP,45-54,not_inst,,North,direct,1,
46788,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,356500,3.99,0.8298,2590.63,240,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,10380,CRIF,558,EXP,65-74,to_inst,63.88888889,North,direct,0,35
46789,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,1756500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,22560,EQUI,797,EXP,25-34,not_inst,,south,direct,1,
46790,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3660,EXP,500,CIB,35-44,to_inst,99.31192661,North,direct,1,31
46791,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,226500,3.375,0.2815,0,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3420,CRIF,605,CIB,25-34,not_inst,81.47482014,North,direct,0,37
46792,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,306500,4.125,-0.2536,3076,360,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,,CRIF,740,CIB,25-34,not_inst,93.44512195,North,direct,0,
46793,2019,,Male,nopre,type3,p4,l1,nopc,nob/c,136500,4.125,0.0587,0,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,,EXP,526,CIB,65-74,to_inst,98.91304348,south,direct,0,
46794,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,166500,3.99,0.7133,5038.8,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,5940,CRIF,627,EXP,45-54,to_inst,93.53932584,North,direct,0,40
46795,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,176500,4.25,0.8349,3737.11,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2040,EXP,823,CIB,55-64,to_inst,84.85576923,North,direct,0,46
46796,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.0579,751.85,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,8160,CIB,671,CIB,35-44,not_inst,78.60915493,North,direct,0,22
46797,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,4.875,0.9571,3093.75,360,neg_amm,not_int,not_lpsm,288000,sb,pr,home,1U,3960,CIB,772,CIB,45-54,to_inst,57.8125,south,direct,0,36
46798,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,826500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,708,EXP,65-74,to_inst,,North,direct,1,
46799,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,3.625,-0.0472,6150.9,360,not_neg,not_int,not_lpsm,688000,sb,pr,home,1U,4980,CIB,618,EXP,45-54,not_inst,63.44476744,North,direct,0,48
46800,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.25,0.4519,3783.6,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3420,EXP,516,CIB,65-74,to_inst,76.37614679,North,direct,0,32
46801,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,316500,3.625,0.5336,2772,240,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,5280,CIB,683,CIB,45-54,not_inst,66.21338912,North,direct,0,30
46802,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,366500,3.99,1.2616,2212.33,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,5160,CRIF,637,CIB,25-34,to_inst,96.95767196,North,direct,0,38
46803,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,686500,4.625,0.3565,0,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,3U,7320,CIB,828,CIB,45-54,not_inst,80.01165501,North,direct,0,45
46804,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,4,0.135,0,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,5100,CRIF,876,CIB,45-54,not_inst,72.82934132,North,direct,0,58
46805,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,4.125,0.5242,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5340,EXP,592,EXP,35-44,not_inst,85.63084112,south,direct,0,44
46806,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,286500,4.125,1.0255,0,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,,EXP,716,CIB,35-44,to_inst,75.79365079,south,direct,0,
46807,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360,neg_amm,not_int,not_lpsm,268000,sb,ir,home,1U,14340,CIB,692,CIB,35-44,to_inst,95.70895522,south,direct,1,41
46808,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,886500,4.99,0.5146,0,360,neg_amm,not_int,not_lpsm,1268000,sb,pr,home,1U,13080,CIB,737,EXP,45-54,not_inst,69.91324921,central,direct,0,38
46809,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,516500,4.75,0.2857,0,360,neg_amm,not_int,not_lpsm,568000,sb,pr,home,1U,5820,CRIF,836,CIB,35-44,not_inst,90.93309859,south,direct,0,46
